# Material: Ecoflex 30
# Mullin's Effect: Removed at 40KPa
# Test sample: 1 (8x8w7mm_7 chambers with extra wall length at one end to clamp the sample)
# Time (s), Force (N), Pressure (N/mm2) 
3.722,0.020617,0
3.728,0.034957,0
3.737,0.009641,0
3.743,0.012509,0
3.752,0.031233,0
3.758,0.028953,0
3.767,0.013067,0
3.773,0.015231,0
3.782,0.028379,0
3.788,0.029639,0
3.798,0.013631,0
3.804,0.014413,0
3.814,0.028979,0
3.82,0.025991,0
3.829,0.021955,0
3.835,0.016276,0
3.844,0.026736,0
3.85,0.026781,0
3.86,0.030964,0
3.872,0.022017,0
3.884,0.021063,0
3.895,0.028523,0
3.906,0.013355,0
3.913,0.023436,0
3.922,0.016945,0
3.929,0.023634,0
3.937,0.005575,0
3.943,0.022202,0
3.953,0.026327,0
3.964,0.030073,0
3.975,0.025395,0
3.986,0.018742,0
4.014,0.013979,0
4.02,0.028846,0
4.029,0.025554,0
4.035,0.009277,0
4.045,0.028636,0
4.051,0.020933,0
4.06,0.017488,0
4.066,0.014715,0
4.075,0.0147,0
4.081,0.034615,0
4.09,0.011853,0
4.096,0.01901,0
4.105,0.028604,0
4.134,0.007698,0
4.139,0.029342,0
4.15,0.008471,0
4.156,0.025755,0
4.166,0.026875,0
4.172,0.013785,0
4.182,0.018933,0
4.188,0.019394,0
4.197,0.002106,0
4.204,0.021321,0
4.215,0.016261,0
4.221,0.029456,0
4.231,0.021046,0
4.258,0.014286,0
4.271,0.012075,0
4.278,0.01282,0
4.29,0.01204,0
4.302,0.02052,0
4.314,0.022016,0
4.321,0.031448,0
4.331,0.010775,0
4.343,0.019398,0
4.35,0.02732,0
4.362,0.020122,0
4.372,0.021275,0
4.378,0.028907,0
4.387,0.017952,0
4.393,0.019901,0
4.402,0.031914,0
4.408,0.021177,0
4.417,0.015591,0
4.423,0.031872,0
4.433,0.027273,0
4.439,0.03755,0
4.448,0.016662,0
4.454,0.016049,0
4.463,0.030973,0
4.469,0.028603,0
4.478,0.01824,0
4.484,0.019927,0
4.492,0.028168,0
4.498,0.034491,0
4.507,0.026872,0
4.514,0.020244,0
4.522,0.021956,0
4.528,0.027808,0
4.537,0.020456,0
4.543,0.032253,0
4.552,0.031637,0
4.558,0.036363,0
4.567,0.022915,0
4.573,0.023768,0
4.583,0.036285,0
4.595,0.027542,0
4.605,0.030878,0
4.612,0.023611,0
4.62,0.033278,0
4.626,0.020139,0
4.635,0.019523,0
4.641,0.03629,0
4.65,0.021261,0
4.656,0.025188,0
4.666,0.034024,0
4.672,0.019893,0
4.681,0.031596,0
4.687,0.021891,0
4.696,0.022816,0
4.702,0.025309,0
4.711,0.022084,0
4.717,0.026835,0
4.726,0.019576,0
4.732,0.018623,0
4.74,0.039574,0
4.747,0.018708,0
4.755,0.019718,0
4.762,0.039026,0
4.77,0.031144,0
4.776,0.031033,0
4.785,0.032922,0
4.791,0.025757,0
4.8,0.025736,0
4.806,0.021609,0
4.816,0.021623,0
4.822,0.029628,0
4.831,0.024439,0
4.837,0.026673,0
4.846,0.030033,0
4.852,0.020438,0
4.862,0.036529,0
4.868,0.025834,0
4.878,0.019429,0
4.884,0.019591,0
4.893,0.025439,0
4.9,0.03868,0
4.907,0.029137,0
4.918,0.019126,0
4.929,0.024821,0
4.939,0.019913,0
4.945,0.022589,0
4.954,0.022662,0
4.96,0.028088,0
4.969,0.024886,0
4.975,0.022734,0
4.984,0.034823,0
4.991,0.023709,0
5,0.035985,0
5.005,0.020229,0
5.015,0.028867,0
5.026,0.03093,0
5.037,0.021458,0
5.049,0.03069,0
5.075,0.022331,0
5.081,0.033151,0
5.09,0.026825,0
5.096,0.0298,0
5.105,0.041375,0
5.111,0.026594,0
5.12,0.033421,0
5.126,0.023956,0
5.135,0.021666,0
5.14,0.035177,0
5.15,0.024178,0
5.155,0.028591,0
5.165,0.042294,0
5.195,0.023121,0
5.2,0.036936,0
5.209,0.032668,0
5.215,0.028016,0
5.224,0.042353,0
5.231,0.023636,0
5.239,0.043926,0
5.244,0.024559,0
5.255,0.029972,0
5.265,0.038258,0
5.27,0.030808,0
5.275,0.031267,0
5.283,0.028819,0
5.289,0.027393,0
5.3,0.026352,0
5.31,0.026167,0
5.316,0.033203,0
5.326,0.036528,0
5.332,0.026672,0
5.34,0.045152,0
5.346,0.024752,0
5.355,0.028354,0
5.361,0.038427,0
5.37,0.025541,0
5.376,0.034452,0
5.385,0.033562,0
5.391,0.030937,0
5.4,0.036832,0
5.406,0.028698,0
5.416,0.025951,0
5.422,0.035274,0
5.43,0.031418,0
5.435,0.033514,0
5.445,0.043875,0
5.456,0.029977,0
5.467,0.038368,0
5.478,0.027267,0
5.489,0.028279,0
5.5,0.031101,0
5.512,0.027077,0
5.522,0.042615,0
5.533,0.032003,0
5.545,0.039543,0
5.555,0.030105,0
5.562,0.036376,0
5.57,0.028725,0
5.576,0.03702,0
5.585,0.030228,0
5.59,0.032084,0
5.6,0.031303,0
5.606,0.0282,0
5.616,0.026558,0
5.622,0.034061,0
5.631,0.027829,0
5.637,0.035381,0
5.646,0.031586,0
5.652,0.026476,0
5.662,0.036863,0
5.668,0.030641,0
5.678,0.026895,0
5.684,0.029474,0
5.693,0.030205,0
5.699,0.043271,0
5.708,0.025714,0
5.72,0.028625,0
5.726,0.025532,0
5.737,0.027174,0
5.749,0.03539,0
5.76,0.030267,0
5.771,0.025855,0
5.783,0.046789,0
5.794,0.030028,0
5.8,0.042874,0
5.809,0.02528,0
5.815,0.031457,0
5.823,0.045996,0
5.83,0.027782,0
5.838,0.034089,0
5.844,0.029313,0
5.853,0.030332,0
5.859,0.041052,0
5.868,0.026007,0
5.874,0.026223,0
5.883,0.045726,0
5.889,0.028045,0
5.899,0.03188,0
5.905,0.026452,0
5.915,0.02741,0
5.921,0.03745,0
5.929,0.025246,0
5.935,0.032209,0
5.944,0.037617,0
5.95,0.026906,0
5.96,0.034737,0
5.966,0.026043,0
5.974,0.029806,0
5.981,0.041729,0
5.989,0.027104,0
0.017,0.040869,0.053
0.022,0.033196,0.053
0.033,0.027793,0.053
0.039,0.043471,0.053
0.05,0.018162,0.053
0.056,0.026771,0.053
0.065,0.058074,0.053
0.071,0.047333,0.053
0.082,0.064457,0.053
0.092,0.070092,0.053
0.097,0.086975,0.053
0.107,0.096717,0.053
0.118,0.065004,0.053
0.144,0.23206,0.053
0.149,0.16579,0.053
0.16,0.18911,0.053
0.166,0.21963,0.053
0.175,0.24749,0.053
0.181,0.25937,0.053
0.19,0.24553,0.053
0.197,0.28313,0.053
0.205,0.27753,0.053
0.211,0.27471,0.053
0.22,0.32808,0.053
0.226,0.31295,0.053
0.235,0.31332,0.053
0.265,0.35627,0.053
0.27,0.36169,0.053
0.28,0.41189,0.053
0.286,0.39553,0.053
0.295,0.40901,0.053
0.301,0.45597,0.053
0.312,0.42684,0.053
0.322,0.48778,0.053
0.328,0.45754,0.053
0.337,0.49798,0.053
0.343,0.51763,0.053
0.352,0.50114,0.053
0.358,0.56324,0.053
0.367,0.55532,0.053
0.373,0.56688,0.053
0.383,0.60588,0.053
0.389,0.58216,0.053
0.397,0.63396,0.053
0.403,0.64605,0.053
0.412,0.63026,0.053
0.418,0.69427,0.053
0.427,0.68193,0.053
0.433,0.69844,0.053
0.443,0.73193,0.053
0.449,0.71193,0.053
0.457,0.75003,0.053
0.464,0.75504,0.053
0.473,0.75819,0.053
0.485,0.8003,0.053
0.491,0.77663,0.053
0.502,0.82261,0.053
0.514,0.79512,0.053
0.525,0.85418,0.053
0.536,0.8312,0.053
0.547,0.86436,0.053
0.557,0.85421,0.053
0.568,0.86558,0.053
0.579,0.87145,0.053
0.589,0.86262,0.053
0.595,0.89473,0.053
0.604,0.89485,0.053
0.61,0.8617,0.053
0.619,0.89993,0.053
0.625,0.87405,0.053
0.634,0.86469,0.053
0.64,0.90798,0.053
0.65,0.87669,0.053
0.656,0.8949,0.053
0.665,0.87944,0.053
0.671,0.8675,0.053
0.681,0.91111,0.053
0.687,0.86689,0.053
0.695,0.88034,0.053
0.701,0.90361,0.053
0.71,0.86749,0.053
0.716,0.90335,0.053
0.726,0.90729,0.053
0.738,0.87767,0.053
0.745,0.88707,0.053
0.756,0.87399,0.053
0.762,0.90019,0.053
0.771,0.86748,0.053
0.778,0.91499,0.053
0.786,0.87609,0.053
0.792,0.87255,0.053
0.801,0.91716,0.053
0.807,0.87156,0.053
0.817,0.89549,0.053
0.823,0.8971,0.053
0.832,0.87314,0.053
0.838,0.91844,0.053
0.848,0.89244,0.053
0.854,0.90265,0.053
0.862,0.92161,0.053
0.868,0.8757,0.053
0.877,0.89653,0.053
0.883,0.90525,0.053
0.892,0.87782,0.053
0.898,0.9135,0.053
0.907,0.89539,0.053
0.914,0.89577,0.053
0.922,0.90472,0.053
0.928,0.87455,0.053
0.937,0.89896,0.053
0.943,0.90629,0.053
0.952,0.87841,0.053
0.958,0.92173,0.053
0.967,0.89338,0.053
0.973,0.89579,0.053
0.983,0.92342,0.053
0.989,0.87579,0.053
0.999,0.9092,0.053
1.005,0.8833,0.053
1.014,0.91346,0.053
1.019,0.92243,0.053
1.029,0.88756,0.053
1.04,0.91179,0.053
1.051,0.87495,0.053
1.062,0.91645,0.053
1.073,0.88119,0.053
1.101,0.9171,0.053
1.106,0.88013,0.053
1.116,0.90295,0.053
1.122,0.91112,0.053
1.132,0.88319,0.053
1.138,0.92081,0.053
1.147,0.89554,0.053
1.153,0.90494,0.053
1.164,0.93129,0.053
1.174,0.89379,0.053
1.185,0.92717,0.053
1.196,0.90482,0.053
1.222,0.92178,0.053
1.228,0.88925,0.053
1.237,0.92587,0.053
1.243,0.91455,0.053
1.252,0.88528,0.053
1.258,0.93454,0.053
1.267,0.89191,0.053
1.273,0.90784,0.053
1.283,0.9345,0.053
1.288,0.89148,0.053
1.299,0.92238,0.053
1.311,0.90233,0.053
1.338,0.93463,0.053
1.344,0.90629,0.053
1.353,0.88396,0.053
1.359,0.93188,0.053
1.368,0.89668,0.053
1.373,0.90761,0.053
1.383,0.93225,0.053
1.395,0.88368,0.053
1.404,0.91902,0.053
1.411,0.89036,0.053
1.42,0.93061,0.053
1.426,0.89618,0.053
1.434,0.91926,0.053
1.44,0.92478,0.053
1.45,0.89173,0.053
1.456,0.91726,0.053
1.465,0.91629,0.053
1.471,0.89804,0.053
1.481,0.92403,0.053
1.487,0.8857,0.053
1.496,0.89919,0.053
1.502,0.91052,0.053
1.512,0.88354,0.053
1.518,0.92774,0.053
1.527,0.90705,0.053
1.533,0.91474,0.053
1.542,0.93302,0.053
1.548,0.89475,0.053
1.557,0.91518,0.053
1.564,0.91449,0.053
1.572,0.89997,0.053
1.578,0.93576,0.053
1.587,0.91941,0.053
1.593,0.91681,0.053
1.602,0.9361,0.053
1.608,0.89616,0.053
1.617,0.92503,0.053
1.623,0.92419,0.053
1.633,0.89576,0.053
1.639,0.9426,0.053
1.649,0.90713,0.053
1.655,0.93001,0.053
1.664,0.9088,0.053
1.67,0.9017,0.053
1.679,0.92632,0.053
1.685,0.90929,0.053
1.694,0.90322,0.053
1.7,0.93661,0.053
1.71,0.91202,0.053
1.716,0.93788,0.053
1.724,0.93159,0.053
1.731,0.91025,0.053
1.739,0.93756,0.053
1.745,0.90766,0.053
1.754,0.90887,0.053
1.76,0.93447,0.053
1.769,0.90404,0.053
1.775,0.92666,0.053
1.784,0.93583,0.053
1.79,0.90094,0.053
1.799,0.94143,0.053
1.805,0.90987,0.053
1.814,0.90446,0.053
1.82,0.93656,0.053
1.829,0.91183,0.053
1.835,0.92765,0.053
1.845,0.93059,0.053
1.851,0.90276,0.053
1.86,0.93716,0.053
1.866,0.90103,0.053
1.875,0.93104,0.053
1.881,0.93598,0.053
1.889,0.89914,0.053
1.895,0.92849,0.053
1.904,0.92964,0.053
1.91,0.90879,0.053
1.919,0.93805,0.053
1.925,0.90904,0.053
1.934,0.90851,0.053
1.94,0.93959,0.053
1.95,0.90365,0.053
1.956,0.93808,0.053
1.965,0.91493,0.053
1.971,0.90118,0.053
1.981,0.93872,0.053
1.987,0.89636,0.053
1.996,0.93444,0.053
2.002,0.9204,0.053
2.011,0.9053,0.053
2.017,0.94058,0.053
2.026,0.90622,0.053
2.032,0.91345,0.053
2.04,0.93695,0.053
2.055,0.89961,0.053
2.067,0.9293,0.053
2.078,0.91897,0.053
2.089,0.90981,0.053
2.1,0.93371,0.053
2.111,0.90606,0.053
2.122,0.9529,0.053
2.133,0.91953,0.053
2.161,0.94611,0.053
2.166,0.90825,0.053
2.177,0.93204,0.053
2.183,0.9276,0.053
2.192,0.92324,0.053
2.198,0.95022,0.053
2.206,0.92072,0.053
2.213,0.93305,0.053
2.221,0.93983,0.053
2.227,0.9103,0.053
2.237,0.92854,0.053
2.248,0.93269,0.053
2.279,0.94468,0.053
2.284,0.91936,0.053
2.294,0.9172,0.053
2.3,0.94984,0.053
2.31,0.91414,0.053
2.316,0.94553,0.053
2.324,0.92069,0.053
2.33,0.92454,0.053
2.339,0.94965,0.053
2.345,0.91423,0.053
2.354,0.91146,0.053
2.36,0.94895,0.053
2.369,0.90966,0.053
2.399,0.95196,0.053
2.405,0.91632,0.053
2.414,0.91727,0.053
2.42,0.94216,0.053
2.429,0.91743,0.053
2.435,0.93652,0.053
2.445,0.93862,0.053
2.451,0.9121,0.053
2.459,0.94624,0.053
2.465,0.92185,0.053
2.474,0.91666,0.053
2.48,0.94743,0.053
2.49,0.90863,0.053
2.502,0.95242,0.053
2.508,0.9022,0.053
2.519,0.93958,0.053
2.531,0.91883,0.053
2.542,0.95049,0.053
2.553,0.91136,0.053
2.565,0.95373,0.053
2.574,0.91839,0.053
2.581,0.9474,0.053
2.589,0.92327,0.053
2.595,0.94268,0.053
2.604,0.95264,0.053
2.61,0.91675,0.053
2.619,0.95831,0.053
2.625,0.93073,0.053
2.634,0.92348,0.053
2.64,0.9546,0.053
2.65,0.91641,0.053
2.656,0.95953,0.053
2.665,0.94567,0.053
2.671,0.92353,0.053
2.681,0.95961,0.053
2.687,0.91655,0.053
2.696,0.95886,0.053
2.702,0.94006,0.053
2.711,0.92934,0.053
2.717,0.95991,0.053
2.726,0.92709,0.053
2.732,0.94021,0.053
2.74,0.96052,0.053
2.747,0.91651,0.053
2.755,0.93294,0.053
2.762,0.95074,0.053
2.77,0.92545,0.053
2.776,0.95879,0.053
2.785,0.94154,0.053
2.791,0.92328,0.053
2.8,0.95987,0.053
2.806,0.92037,0.053
2.815,0.93481,0.053
2.821,0.94936,0.053
2.831,0.91191,0.053
2.837,0.95853,0.053
2.846,0.91427,0.053
2.852,0.93715,0.053
2.86,0.95601,0.053
2.866,0.9176,0.053
2.876,0.93083,0.053
2.882,0.94133,0.053
2.89,0.91642,0.053
2.897,0.95884,0.053
2.905,0.93757,0.053
2.911,0.92679,0.053
2.92,0.95914,0.053
2.926,0.91963,0.053
2.935,0.92938,0.053
2.941,0.94798,0.053
2.95,0.91341,0.053
2.956,0.95267,0.053
2.966,0.9444,0.053
2.972,0.93016,0.053
2.981,0.9596,0.053
2.987,0.91307,0.053
2.996,0.94666,0.053
3.002,0.94006,0
3.011,0.91392,0
3.017,0.95284,0
3.026,0.91859,0
3.032,0.92658,0
3.04,0.95116,0
3.047,0.90615,0
3.055,0.92201,0
3.062,0.87845,0
3.07,0.80729,0
3.076,0.80567,0
3.085,0.75331,0
3.091,0.6911,0
3.1,0.68927,0
3.115,0.60639,0
3.122,0.60658,0
3.133,0.56295,0
3.139,0.58951,0
3.15,0.56009,0
3.16,0.59921,0
3.165,0.58061,0
3.175,0.59731,0
3.186,0.6508,0
3.217,0.65293,0
3.222,0.60303,0
3.233,0.55143,0
3.239,0.50549,0
3.25,0.4465,0
3.256,0.42379,0
3.265,0.36921,0
3.271,0.36821,0
3.282,0.37409,0
3.293,0.31742,0
3.304,0.28563,0
3.315,0.20965,0
3.34,0.11566,0
3.346,0.11726,0
3.355,0.099795,0
3.361,0.10166,0
3.37,0.1147,0
3.376,0.08942,0
3.385,0.10107,0
3.39,0.10279,0
3.4,0.085089,0
3.405,0.090681,0
3.415,0.065665,0
3.427,0.040301,0
3.454,0.040776,0
3.46,0.050507,0
3.469,0.061461,0
3.475,0.023785,0
3.483,0.030419,0
3.489,0.045375,0
3.499,0.038153,0
3.51,0.06276,0
3.521,0.02551,0
3.533,0.051649,0
3.543,0.02519,0
3.549,0.050027,0
3.558,0.024637,0
3.564,0.041841,0
3.573,0.038597,0
3.58,0.01253,0
3.588,0.041466,0
3.595,0.010624,0
3.604,0.013996,0
3.616,0.035781,0
3.622,0.017512,0
3.633,0.036983,0
3.645,0.0124,0
3.651,0.027821,0
3.66,0.009025,0
3.666,0.044662,0
3.675,0.024256,0
3.681,0.012444,0
3.69,0.041586,0
3.697,0.017826,0
3.705,0.014682,0
3.712,0.026547,0
3.72,0.015284,0
3.726,0.03616,0
3.735,0.019737,0
3.74,0.011741,0
3.75,0.033184,0
3.756,0.017182,0
3.766,0.015875,0
3.772,0.018491,0
3.781,0.020112,0
3.786,0.032837,0
3.795,0.018234,0
3.801,0.011201,0
3.811,0.031865,0
3.817,0.016762,0
3.825,0.015396,0
3.831,0.016166,0
3.84,0.0202,0
3.847,0.031308,0
3.855,0.018299,0
3.861,0.013722,0
3.87,0.030957,0
3.876,0.02245,0
3.885,0.014237,0
3.891,0.021622,0
3.9,0.020868,0
3.906,0.03318,0
3.916,0.015108,0
3.922,0.017032,0
3.931,0.035587,0
3.937,0.03006,0
3.946,0.012489,0
3.952,0.015804,0
3.962,0.021573,0
3.968,0.031745,0
3.977,0.01238,0
3.983,0.021798,0
3.992,0.010308,0
3.998,0.020011,0
4.006,0.02009,0
4.013,0.010559,0
4.021,0.018286,0
4.027,0.033277,0
4.036,0.008962,0
4.042,0.005536,0
4.051,0.026334,0
4.057,0.017212,0
4.066,0.023376,0
4.072,0.010416,0
4.082,0.019124,0
4.088,0.028984,0
4.097,0.012518,0
4.103,0.015554,0
4.112,0.018559,0
4.118,0.017052,0
4.127,0.020561,0
4.133,0.013669,0
4.143,0.019233,0
4.149,0.021421,0
4.157,0.024796,0
4.172,0.022973,0
4.183,0.020257,0
4.194,0.023983,0
4.205,0.017024,0
4.216,0.008566,0
4.228,0.008127,0
4.238,0.00817,0
4.249,0.015397,0
4.278,0.024249,0
4.283,0.014406,0
4.294,0.018426,0
4.3,0.010445,0
4.31,0.028125,0
4.316,0.025723,0
4.324,0.003963,0
4.33,0.012566,0
4.34,0.022912,0
4.351,0.022784,0
4.362,0.023412,0
4.373,0.026883,0
4.399,0.013198,0
4.404,0.027731,0
4.415,0.008629,0
4.421,0.009877,0
4.43,0.027513,0
4.436,0.026713,0
4.445,0.009489,0
4.45,0.010273,0
4.461,0.023971,0
4.471,0.02613,0
4.477,0.020812,0
4.486,0.02131,0
4.492,0.012232,0
4.522,0.016054,0
4.528,0.026454,0
4.536,0.024338,0
4.542,0.016967,0
4.551,0.029972,0
4.557,0.029739,0
4.566,0.021256,0
4.572,0.017231,0
4.582,0.025454,0
4.588,0.035417,0
4.598,0.019975,0
4.604,0.019321,0
4.613,0.02221,0
4.619,0.024557,0
4.628,0.029235,0
4.634,0.025613,0
4.642,0.021503,0
4.648,0.032178,0
4.657,0.022366,0
4.664,0.024864,0
4.673,0.024278,0
4.679,0.027285,0
4.687,0.030574,0
4.694,0.027112,0
4.702,0.025258,0
4.708,0.035226,0
4.717,0.027572,0
4.723,0.025557,0
4.733,0.026497,0
4.739,0.02911,0
4.748,0.02997,0
4.754,0.024744,0
4.764,0.028148,0
4.77,0.025603,0
4.779,0.037816,0
4.785,0.028103,0
4.794,0.025033,0
4.8,0.026951,0
4.808,0.038257,0
4.814,0.026246,0
4.823,0.031843,0
4.829,0.029718,0
4.838,0.032762,0
4.845,0.023357,0
4.853,0.023205,0
4.859,0.030173,0
4.868,0.035292,0
4.874,0.024942,0
4.883,0.0249,0
4.889,0.026672,0
4.898,0.030968,0
4.904,0.025602,0
4.914,0.026204,0
4.92,0.024634,0
4.929,0.028233,0
4.935,0.028692,0
4.943,0.026825,0
4.949,0.024054,0
4.958,0.03596,0
4.964,0.03059,0
4.973,0.029527,0
4.98,0.027358,0
4.988,0.032219,0
5.001,0.038154,0
5.007,0.030222,0
5.019,0.024871,0
5.03,0.028868,0
5.04,0.032793,0
5.047,0.030777,0
5.055,0.039186,0
5.061,0.025501,0
5.07,0.030139,0
5.076,0.03799,0
5.085,0.023212,0
5.091,0.023507,0
5.1,0.035479,0
5.106,0.027785,0
5.115,0.021916,0
5.12,0.023652,0
5.132,0.035188,0
5.142,0.031892,0
5.148,0.035115,0
5.157,0.027198,0
5.164,0.028055,0
5.172,0.029958,0
5.178,0.033643,0
5.187,0.02726,0
5.193,0.029654,0
5.202,0.028227,0
5.208,0.028989,0
5.217,0.028874,0
5.223,0.025114,0
5.233,0.032016,0
5.238,0.026465,0
5.248,0.0308,0
5.254,0.038966,0
5.264,0.032173,0
5.27,0.027493,0
5.28,0.035842,0
5.286,0.028835,0
5.295,0.025079,0
5.301,0.024297,0
5.312,0.032647,0
5.318,0.033425,0
5.328,0.030704,0
5.357,0.037221,0
5.37,0.024808,0
5.377,0.035686,0
5.389,0.026313,0
5.396,0.037008,0
5.405,0.035913,0
5.411,0.026008,0
5.421,0.041,0
5.427,0.028013,0
5.435,0.035312,0
5.44,0.026381,0
5.451,0.029686,0
5.478,0.033309,0
5.483,0.026325,0
5.494,0.026334,0
5.5,0.028347,0
5.51,0.031954,0
5.516,0.036275,0
5.524,0.02873,0
5.53,0.026568,0
5.539,0.036615,0
5.546,0.031365,0
5.554,0.032224,0
5.56,0.030466,0
5.57,0.034594,0
5.599,0.037471,0
5.604,0.030747,0
5.615,0.027717,0
5.625,0.027191,0
5.636,0.025464,0
5.647,0.026881,0
5.657,0.031593,0
5.664,0.034094,0
5.672,0.03102,0
5.678,0.038268,0
5.687,0.02917,0
5.693,0.033271,0
5.702,0.031945,0
5.708,0.030517,0
5.717,0.037942,0
5.723,0.028555,0
5.733,0.032053,0
5.739,0.035915,0
5.748,0.037928,0
5.754,0.038356,0
5.764,0.033277,0
5.77,0.029554,0
5.778,0.034808,0
5.784,0.036161,0
5.793,0.027546,0
5.799,0.038465,0
5.809,0.031043,0
5.815,0.03799,0
5.823,0.029107,0
5.83,0.028938,0
5.838,0.030848,0
5.845,0.031797,0
5.853,0.029541,0
5.859,0.036079,0
5.868,0.036262,0
5.874,0.040888,0
5.883,0.030899,0
5.889,0.032205,0
5.899,0.036857,0
5.905,0.035356,0
5.914,0.029833,0
5.92,0.028484,0
5.929,0.03277,0
5.935,0.042448,0
5.944,0.028371,0
5.95,0.02853,0
5.959,0.043565,0
5.965,0.036966,0
5.973,0.033759,0
5.98,0.034262,0
5.988,0.034573,0
5.995,0.039642,0
0.003,0.029474,0.054
0.009,0.032971,0.054
0.018,0.040752,0.054
0.024,0.02587,0.054
0.033,0.009093,0.054
0.039,0.028227,0.054
0.049,0.045584,0.054
0.055,0.061517,0.054
0.064,0.032025,0.054
0.07,0.038308,0.054
0.079,0.079546,0.054
0.085,0.14303,0.054
0.095,0.077741,0.054
0.101,0.074924,0.054
0.111,0.11772,0.054
0.117,0.23831,0.054
0.125,0.21923,0.054
0.131,0.18637,0.054
0.14,0.20345,0.054
0.147,0.19655,0.054
0.155,0.247,0.054
0.161,0.2408,0.054
0.17,0.23259,0.054
0.176,0.28534,0.054
0.185,0.26114,0.054
0.191,0.28522,0.054
0.2,0.31425,0.054
0.206,0.2909,0.054
0.216,0.33526,0.054
0.222,0.32293,0.054
0.231,0.32173,0.054
0.237,0.36938,0.054
0.246,0.34391,0.054
0.252,0.38498,0.054
0.261,0.40497,0.054
0.267,0.38795,0.054
0.276,0.43412,0.054
0.282,0.41431,0.054
0.29,0.42045,0.054
0.296,0.47479,0.054
0.305,0.44971,0.054
0.311,0.48944,0.054
0.321,0.52381,0.054
0.333,0.5022,0.054
0.339,0.55654,0.054
0.35,0.53121,0.054
0.356,0.60086,0.054
0.366,0.58637,0.054
0.371,0.63146,0.054
0.382,0.65131,0.054
0.411,0.71188,0.054
0.416,0.74409,0.054
0.426,0.72055,0.054
0.432,0.76302,0.054
0.442,0.78002,0.054
0.448,0.76848,0.054
0.456,0.80622,0.054
0.463,0.79297,0.054
0.472,0.79744,0.054
0.478,0.8365,0.054
0.487,0.8129,0.054
0.493,0.85615,0.054
0.502,0.84326,0.054
0.531,0.88222,0.054
0.536,0.90777,0.054
0.547,0.87653,0.054
0.554,0.91431,0.054
0.563,0.88557,0.054
0.569,0.88953,0.054
0.578,0.92519,0.054
0.583,0.88091,0.054
0.594,0.88635,0.054
0.605,0.91377,0.054
0.616,0.91519,0.054
0.628,0.88471,0.054
0.654,0.93572,0.054
0.661,0.92054,0.054
0.67,0.90813,0.054
0.676,0.94198,0.054
0.684,0.89318,0.054
0.69,0.91678,0.054
0.699,0.94556,0.054
0.705,0.89711,0.054
0.715,0.92423,0.054
0.721,0.91925,0.054
0.73,0.89618,0.054
0.736,0.93976,0.054
0.745,0.90082,0.054
0.751,0.92321,0.054
0.761,0.93804,0.054
0.767,0.89353,0.054
0.776,0.92555,0.054
0.782,0.90777,0.054
0.79,0.89732,0.054
0.797,0.94686,0.054
0.805,0.89735,0.054
0.811,0.92189,0.054
0.82,0.9438,0.054
0.826,0.90074,0.054
0.835,0.93478,0.054
0.841,0.92939,0.054
0.85,0.90745,0.054
0.856,0.95121,0.054
0.866,0.91753,0.054
0.872,0.93922,0.054
0.881,0.94063,0.054
0.887,0.90555,0.054
0.897,0.9395,0.054
0.903,0.91856,0.054
0.912,0.91249,0.054
0.918,0.93775,0.054
0.927,0.91083,0.054
0.933,0.94446,0.054
0.942,0.94493,0.054
0.948,0.91258,0.054
0.956,0.94782,0.054
0.963,0.91388,0.054
0.971,0.93852,0.054
0.978,0.94605,0.054
0.987,0.90363,0.054
1,0.95091,0.054
1.012,0.90339,0.054
1.023,0.94035,0.054
1.034,0.92248,0.054
1.045,0.93132,0.054
1.056,0.93899,0.054
1.067,0.92824,0.054
1.078,0.95205,0.054
1.088,0.91586,0.054
1.099,0.96551,0.054
1.11,0.91592,0.054
1.121,0.96095,0.054
1.132,0.92585,0.054
1.144,0.95074,0.054
1.153,0.94115,0.054
1.159,0.94701,0.054
1.168,0.91592,0.054
1.174,0.95996,0.054
1.183,0.94022,0.054
1.189,0.92625,0.054
1.198,0.95737,0.054
1.204,0.91712,0.054
1.214,0.9305,0.054
1.22,0.93914,0.054
1.228,0.91054,0.054
1.234,0.9574,0.054
1.243,0.93665,0.054
1.249,0.92824,0.054
1.258,0.94971,0.054
1.264,0.90861,0.054
1.273,0.92889,0.054
1.28,0.93746,0.054
1.288,0.91751,0.054
1.295,0.95105,0.054
1.304,0.92397,0.054
1.316,0.93446,0.054
1.322,0.92856,0.054
1.333,0.93921,0.054
1.345,0.95148,0.054
1.356,0.954,0.054
1.368,0.92134,0.054
1.374,0.96848,0.054
1.383,0.92354,0.054
1.389,0.93664,0.054
1.398,0.96316,0.054
1.404,0.92199,0.054
1.415,0.94323,0.054
1.426,0.93707,0.054
1.436,0.95808,0.054
1.448,0.92622,0.054
1.476,0.96772,0.054
1.481,0.93579,0.054
1.491,0.92894,0.054
1.503,0.95954,0.054
1.509,0.93791,0.054
1.52,0.95869,0.054
1.532,0.92234,0.054
1.538,0.95744,0.054
1.548,0.91932,0.054
1.56,0.96554,0.054
1.57,0.9244,0.054
1.598,0.95037,0.054
1.603,0.91438,0.054
1.613,0.93647,0.054
1.619,0.94269,0.054
1.63,0.91687,0.054
1.64,0.96107,0.054
1.651,0.92422,0.054
1.662,0.95752,0.054
1.673,0.92395,0.054
1.684,0.93382,0.054
1.695,0.93664,0.054
